current_time,domain,bd_index,reverse_index,chinese,url,illegal,pan_analysis,sgsr
2016-03-24,koscie.com,0,0,no_language,,正常,正常,1
2016-03-24,luyujq.com,0,0,no_language,,正常,正常,1
2016-03-24,lzxnty.com,0,0,no_language,,正常,正常,1
2016-03-24,mcukf.com,5,5,chinese,,包含违禁词,泛解析,4
2016-03-24,mboluo.cn,0,0,no_language,,正常,正常,1
2016-03-24,katofood.com,0,0,no_language,,正常,正常,1
2016-03-24,lysjhg.com,0,0,no_language,,正常,正常,1
2016-03-24,mallocean.com,0,0,no_language,,正常,正常,3
2016-03-24,lzp9698.cn,0,0,no_language,,正常,正常,1
2016-03-24,mayaqd.com,0,0,no_language,,正常,正常,1
2016-03-24,meetech.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,lzxyhn.com,0,0,no_language,,正常,正常,1
2016-03-24,mechain.cn,0,0,no_language,,正常,正常,1
2016-03-24,lzlwjsp.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mei-ka.com,0,0,no_language,,正常,正常,1
2016-03-24,ly-bw.com,0,0,no_language,,正常,正常,2
2016-03-24,lzyuanhua.cn,0,0,no_language,,正常,正常,1
2016-03-24,lzkddt.com,0,0,no_language,,正常,正常,1
2016-03-24,magentoya.com,0,0,no_language,,正常,正常,1
2016-03-24,mattzcs.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,lvar01.cn,0,0,no_language,,正常,正常,1
2016-03-24,lyycsp.com,0,0,no_language,,正常,正常,1
2016-03-24,lqlcjx.com,0,0,no_language,,正常,正常,1
2016-03-24,lznm8.cn,1,1,chinese,,包含违禁词,正常,1
2016-03-24,lzhuxia.cn,0,0,no_language,,正常,正常,1
2016-03-24,magic555.cn,0,0,no_language,,正常,正常,1
2016-03-24,lyciwelly.com,0,0,no_language,,正常,正常,1
2016-03-24,lnperlite.com,1,1,chinese,,正常,正常,1
2016-03-24,lvyingkj.com,0,0,no_language,,正常,正常,1
2016-03-24,lovektv.cn,0,0,no_language,,正常,正常,1
2016-03-24,maiyilin.cn,0,0,no_language,,正常,正常,1
2016-03-24,meilinika.com,0,0,no_language,,正常,正常,1
2016-03-24,lygopean.com,1,1,chinese,,正常,正常,1
2016-03-24,lyxingke888.cn,0,0,no_language,,正常,正常,1
2016-03-24,kingsuntoys.cn,1,1,chinese,,正常,正常,1
2016-03-24,lyhykm.com,0,0,no_language,,正常,正常,1
2016-03-24,jmxqgd.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,lzf2001.cn,0,0,no_language,,正常,正常,1
2016-03-24,kldmy168.cn,0,0,no_language,,正常,正常,1
2016-03-24,keemey.com,0,0,no_language,,正常,正常,1
2016-03-24,maxide.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,kunlun56.com,0,0,no_language,,正常,正常,1
2016-03-24,meisl.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,kingcle.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,kinggunhg.com,1,1,english,,正常,正常,1
2016-03-24,luo186.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,lfhnmfjqw.com,0,0,no_language,,正常,正常,1
2016-03-24,meilaisan.com,0,0,no_language,,正常,正常,1
2016-03-24,lygvoip.com,0,0,no_language,,正常,正常,1
2016-03-24,langgao888.com,0,0,no_language,,正常,正常,1
2016-03-24,laytslgyc.cn,0,0,no_language,,正常,正常,1
2016-03-24,kmac-dl.com,1,1,english,,正常,正常,1
2016-03-24,leller.cn,0,0,no_language,,正常,正常,1
2016-03-24,manwat.cn,0,0,no_language,,正常,正常,1
2016-03-24,makeyw.com,0,0,no_language,,正常,正常,1
2016-03-24,jnsmtcnc.com,3,3,chinese,,包含违禁词,正常,1
2016-03-24,lth-inc.com,0,0,no_language,,正常,正常,1
2016-03-24,mcmcu.com,0,0,no_language,,正常,正常,1
2016-03-24,kyryls.cn,0,0,no_language,,正常,正常,1
2016-03-24,lysskq.com,0,0,no_language,,正常,正常,1
2016-03-24,meipingcn.com,0,0,no_language,,正常,正常,1
2016-03-24,lzcx888.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,jnryhg.com,0,0,no_language,,正常,正常,1
2016-03-24,lnycec.com,0,0,no_language,,正常,正常,1
2016-03-24,klearstone.com,0,0,no_language,,正常,正常,1
2016-03-24,lcdbd.cn,1,1,chinese,,正常,正常,1
2016-03-24,jnhwyg.cn,0,0,no_language,,正常,正常,1
2016-03-24,leesain.com,0,0,no_language,,正常,正常,1
2016-03-24,l-bang.com,0,0,no_language,,正常,正常,1
2016-03-24,lysxingwang.cn,0,0,no_language,,正常,正常,1
2016-03-24,lnyqyb.cn,0,0,no_language,,正常,正常,1
2016-03-24,ljzttw.com,0,0,no_language,,正常,正常,1
2016-03-24,leeds88.com,0,0,no_language,,正常,正常,1
2016-03-24,lnzycd.com,0,0,no_language,,正常,正常,1
2016-03-24,leaour.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,lyhaolong.com,0,0,no_language,,正常,正常,1
2016-03-24,ljfeng1127.cn,0,0,no_language,,正常,正常,1
2016-03-24,mengmengwj.com,0,0,no_language,,正常,正常,1
2016-03-24,lyhcjj.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,madatao.cn,0,0,no_language,,正常,正常,1
2016-03-24,lxrdcoal.com,0,0,no_language,,正常,正常,1
2016-03-24,laite-led.com,0,0,no_language,,正常,正常,1
2016-03-24,metaldg.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,ktyibiao.com,1,1,chinese,,正常,正常,1
2016-03-24,jnjiuan.com,0,0,no_language,,正常,正常,1
2016-03-24,lykbag.cn,0,0,no_language,,正常,正常,1
2016-03-24,lupocoffee.com,0,0,no_language,,正常,正常,1
2016-03-24,lddqjt.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,landepj.com,0,0,no_language,,正常,正常,1
2016-03-24,lawyerbnw.com,0,0,no_language,,正常,正常,1
2016-03-24,meng-xin.com,0,0,no_language,,正常,正常,1
2016-03-24,jhkysh.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,jzhwtravel.com,0,0,no_language,,正常,正常,1
2016-03-24,maybl1688.cn,1,1,chinese,,正常,正常,1
2016-03-24,lygfhb.com.cn,2,2,chinese,,包含违禁词,正常,1
2016-03-24,jnrunyuan.com,0,0,no_language,,正常,正常,1
2016-03-24,jnjykz.com,0,0,no_language,,正常,正常,3
2016-03-24,mahuadong.com,5,5,chinese,,正常,正常,1
2016-03-24,macatsz.com,0,0,no_language,,正常,正常,1
2016-03-24,maxweil.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,meruga.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,lxclwg.com,1,1,english,,正常,正常,1
2016-03-24,jntnyy.com,379,10,chinese,,包含违禁词,泛解析,2
2016-03-24,mail0429.cn,0,0,no_language,,正常,正常,1
2016-03-24,lyhmddc.com,0,0,no_language,,正常,正常,1
2016-03-24,lyi998.cn,0,0,no_language,,正常,正常,1
2016-03-24,mei-j.cn,0,0,no_language,,正常,正常,1
2016-03-24,kaite88.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mengxuansj.com,0,0,no_language,,正常,正常,1
2016-03-24,jzyhsl.com,2,2,chinese,,正常,正常,1
2016-03-24,lyo88.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,michenlcd.com,0,0,no_language,,正常,正常,1
2016-03-24,lx88882320.cn,1,1,chinese,,包含违禁词,正常,1
2016-03-24,lwlhd.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mingcailed.com,1,1,english,,正常,正常,1
2016-03-24,mhyoupin.com,0,0,no_language,,正常,正常,1
2016-03-24,meymro.com,0,0,no_language,,正常,正常,1
2016-03-24,mas35.com,0,0,no_language,,正常,正常,1
2016-03-24,lzbxgs.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,min-le.com,0,0,no_language,,正常,正常,1
2016-03-24,magain.cn,0,0,no_language,,正常,正常,1
2016-03-24,jiuliyou.cn,0,0,no_language,,正常,正常,1
2016-03-24,mfwk88.com,0,0,no_language,,正常,正常,1
2016-03-24,mego8.com,0,0,no_language,,正常,正常,1
2016-03-24,jshaiyun.com,0,0,no_language,,正常,正常,1
2016-03-24,mhwywz.com,0,0,no_language,,正常,正常,1
2016-03-24,linglong888.cn,0,0,no_language,,正常,正常,1
2016-03-24,mcmwchina.com,0,0,no_language,,正常,正常,1
2016-03-24,mltongtai.cn,0,0,no_language,,正常,正常,1
2016-03-24,mgjydk.cn,0,0,no_language,,正常,正常,1
2016-03-24,lxritai.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,minxing168.com,1,1,english,,正常,正常,1
2016-03-24,mizisk.com.cn,9,9,chinese,,包含违禁词,泛解析,1
2016-03-24,lyydjq.cn,0,0,no_language,,正常,正常,1
2016-03-24,lihanyu85.cn,0,0,no_language,,正常,正常,1
2016-03-24,mousepad168.cn,0,0,no_language,,正常,正常,1
2016-03-24,mmzdl.cn,0,0,no_language,,正常,正常,1
2016-03-24,mengenxi.cn,0,0,no_language,,正常,正常,1
2016-03-24,melmedical.cn,760,10,chinese,,包含违禁词,泛解析,1
2016-03-24,mogocn.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,lijiangda.com,0,0,no_language,,正常,正常,1
2016-03-24,massole.com,0,0,no_language,,正常,正常,1
2016-03-24,mipalace.cn,0,0,no_language,,正常,正常,1
2016-03-24,molixiu.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,miromd.cn,0,0,no_language,,正常,正常,1
2016-03-24,mingxinzfz.com,0,0,no_language,,正常,正常,1
2016-03-24,mbmfj.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,jnzcdz.com,0,0,no_language,,正常,正常,1
2016-03-24,my730.com,0,0,no_language,,正常,正常,1
2016-03-24,muniuruye.com,0,0,no_language,,正常,正常,1
2016-03-24,mg-oen.com,0,0,no_language,,正常,正常,1
2016-03-24,mwznit.cn,0,0,no_language,,正常,正常,1
2016-03-24,msgs2008.cn,0,0,no_language,,正常,正常,1
2016-03-24,myzh528.com,0,0,no_language,,正常,正常,1
2016-03-24,moma-china.com,0,0,no_language,,正常,正常,1
2016-03-24,linascarf.com,3,3,chinese,,正常,正常,1
2016-03-24,mldfloor.com,0,0,no_language,,正常,正常,1
2016-03-24,menhuso.com,0,0,no_language,,正常,正常,1
2016-03-24,mxqctp.com,0,0,no_language,,正常,正常,1
2016-03-24,mx0086.com,1,1,english,,正常,正常,1
2016-03-24,lfgmjd.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mzfloors.com,1,1,english,,正常,正常,1
2016-03-24,modalit.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mljcsl.cn,0,0,no_language,,正常,正常,1
2016-03-24,mlwwsl.com,0,0,no_language,,正常,正常,1
2016-03-24,mmpiju.com,1,1,english,,正常,正常,1
2016-03-24,led963.cn,5,5,chinese,,包含违禁词,正常,1
2016-03-24,mrdwy.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,myalishop.cn,0,0,no_language,,正常,正常,1
2016-03-24,mingruwj.cn,0,0,no_language,,正常,正常,1
2016-03-24,linfengys.com,0,0,no_language,,正常,正常,1
2016-03-24,mayjoy2008.cn,0,0,no_language,,正常,正常,1
2016-03-24,myd-bus.com,0,0,no_language,,正常,正常,1
2016-03-24,meidi168.cn,0,0,no_language,,正常,正常,1
2016-03-24,lilliput168.cn,0,0,no_language,,正常,正常,1
2016-03-24,mingdayb.com,0,0,no_language,,正常,正常,1
2016-03-24,khwb1688.com,0,0,no_language,,正常,正常,2
2016-03-24,metzhk.com,0,0,no_language,,正常,正常,1
2016-03-24,myeccs.com,0,0,no_language,,正常,正常,1
2016-03-24,makealarms.com,0,0,no_language,,正常,正常,1
2016-03-24,mzgscnc.com,0,0,no_language,,正常,正常,1
2016-03-24,mlvkang.cn,0,0,no_language,,正常,正常,1
2016-03-24,mry8481.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,myy5678.com,0,0,no_language,,正常,正常,1
2016-03-24,kencheng88.com,0,0,no_language,,正常,正常,1
2016-03-24,lhjsml.com,0,0,no_language,,正常,正常,1
2016-03-24,myknkj.com,0,0,no_language,,正常,正常,1
2016-03-24,ms-gypsum.com,0,0,no_language,,正常,正常,1
2016-03-24,lingtonghu.com,1,1,english,,正常,正常,1
2016-03-24,mysspd.com,0,0,no_language,,正常,正常,1
2016-03-24,mydecheng.com,1,1,english,,正常,正常,1
2016-03-24,linguodong.com,0,0,no_language,,正常,正常,1
2016-03-24,ml3676077.cn,0,0,no_language,,正常,正常,1
2016-03-24,msjfby.com,0,0,no_language,,正常,正常,1
2016-03-24,n000kj.com,0,0,no_language,,正常,正常,1
2016-03-24,mhqytz.com,0,0,no_language,,正常,正常,1
2016-03-24,miaozemiao.cn,0,0,no_language,,正常,正常,1
2016-03-24,meiyirou.com,0,0,no_language,,正常,正常,1
2016-03-24,mifenjian.net,1,1,english,,正常,正常,1
2016-03-24,mshlm.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mxyyqd.com,0,0,no_language,,正常,正常,1
2016-03-24,mensyn.com,0,0,no_language,,正常,正常,1
2016-03-24,my0515.com.cn,1,1,english,,正常,正常,1
2016-03-24,liujiayuan.net,0,0,no_language,,正常,正常,1
2016-03-24,lyshmy.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,minghejd.com,0,0,no_language,,正常,正常,2
2016-03-24,lncysp.cn,0,0,no_language,,正常,正常,1
2016-03-24,lanziyu.com,5,5,chinese,,正常,正常,1
2016-03-24,lt-loctite.com,0,0,no_language,,正常,正常,1
2016-03-24,mlrack.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,miracle999com.com,0,0,no_language,,正常,正常,1
2016-03-24,mouyor.cn,0,0,no_language,,正常,正常,1
2016-03-24,minghan-dg.com,0,0,no_language,,正常,正常,1
2016-03-24,lirenlong.cn,0,0,no_language,,正常,正常,1
2016-03-24,jmjbz.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,L000L.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,miago.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,liuguibz.com,0,0,no_language,,正常,正常,1
2016-03-24,mos123.com,0,0,no_language,,正常,正常,1
2016-03-24,ligyfd.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mushafushi.com,0,0,no_language,,正常,正常,1
2016-03-24,micint.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,mmc517.com,0,0,no_language,,正常,正常,1
2016-03-24,mxomx.com,0,0,no_language,,正常,正常,1
2016-03-24,musehua.com,0,0,no_language,,正常,正常,1
2016-03-24,mpt999.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mfklqdw.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,lytaiyang.com,0,0,no_language,,正常,正常,1
2016-03-24,lc-auto.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mykerter.cn,0,0,no_language,,正常,正常,1
2016-03-24,leimu6237.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,murensm.com,0,0,no_language,,正常,正常,1
2016-03-24,moonmike.cn,1,1,english,,正常,正常,1
2016-03-24,mkrsoap.com,0,0,no_language,,正常,正常,1
2016-03-24,mmjddr.com,0,0,no_language,,正常,正常,1
2016-03-24,mofatuo.com,0,0,no_language,,正常,正常,1
2016-03-24,mt769.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,my-level.com,0,0,no_language,,正常,正常,1
2016-03-24,lig007.com,1,1,chinese,,正常,正常,1
2016-03-24,mamensy.com,0,0,no_language,,正常,正常,1
2016-03-24,jpp8.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,lthg888.cn,0,0,no_language,,正常,正常,1
2016-03-24,lysdsp.cn,0,0,no_language,,正常,正常,1
2016-03-24,lh255.com,0,0,no_language,,正常,正常,2
2016-03-24,lcxqunik.cn,0,0,no_language,,正常,正常,1
2016-03-24,msfence.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mpike.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mrsonic.net.cn,1,1,english,,正常,正常,1
2016-03-24,lzg218.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,minruimuye.cn,0,0,no_language,,正常,正常,1
2016-03-24,msd2010.cn,0,0,no_language,,正常,正常,1
2016-03-24,kedafood.cn,0,0,no_language,,正常,正常,1
2016-03-24,motor-tx.com,1,1,chinese,,正常,正常,1
2016-03-24,mazfun.com,0,0,no_language,,正常,正常,1
2016-03-24,luesam.com,0,0,no_language,,正常,正常,1
2016-03-24,naikai1688.cn,0,0,no_language,,正常,正常,1
2016-03-24,mybeiyou.cn,1,1,english,,包含违禁词,正常,1
2016-03-24,mzyzfg.cn,183,10,chinese,,包含违禁词,泛解析,1
2016-03-24,lt0807.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mdshdq.cn,0,0,no_language,,正常,正常,1
2016-03-24,mdjsfsl.com,0,0,no_language,,正常,正常,1
2016-03-24,nailisj.com.cn,1,1,chinese,,正常,正常,1
2016-03-24,jade-hy.com,0,0,no_language,,正常,正常,1
2016-03-24,nangetech.cn,0,0,no_language,,正常,正常,1
2016-03-24,Ligersofa.com,1,1,chinese,,正常,正常,1
2016-03-24,nbhengli.cn,0,0,no_language,,正常,正常,1
2016-03-24,magutlee.com,0,0,no_language,,正常,正常,1
2016-03-24,naturetent.net,1,1,chinese,,正常,正常,1
2016-03-24,lnaks.com,0,0,no_language,,正常,正常,2
2016-03-24,minahair.cn,0,0,no_language,,正常,正常,1
2016-03-24,nbrambo.com,0,0,no_language,,正常,正常,2
2016-03-24,nandadk.cn,1,1,english,,正常,正常,1
2016-03-24,nanjingfh.com,6,6,chinese,,正常,正常,1
2016-03-24,nbshenxia.cn,0,0,no_language,,正常,正常,1
2016-03-24,nbkefen.com,1,1,chinese,,正常,正常,1
2016-03-24,nanjeong.com,0,0,no_language,,正常,正常,1
2016-03-24,mendick.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,nbmrong.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,nb-xingda.cn,1,1,chinese,,正常,正常,1
2016-03-24,nbyoujun.com,0,0,no_language,,正常,正常,1
2016-03-24,lambopet.com,0,0,no_language,,正常,正常,1
2016-03-24,nbjdxh.com.cn,1,1,chinese,,正常,正常,1
2016-03-24,lngaoke.com,0,0,no_language,,正常,正常,2
2016-03-24,nbnewpower.com,1,1,chinese,,正常,正常,1
2016-03-24,nb-luzhou.com,0,0,no_language,,正常,正常,1
2016-03-24,nbmingfing.cn,0,0,no_language,,正常,正常,1
2016-03-24,nbjiayuan.cn,0,0,no_language,,正常,正常,1
2016-03-24,myd-mj.cn,0,0,no_language,,正常,正常,1
2016-03-24,nbxddt.com,0,0,no_language,,正常,正常,2
2016-03-24,nbyyjd.cn,0,0,no_language,,正常,正常,1
2016-03-24,nbsdpipe.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,nbtoto.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mymarkconn.com,0,0,no_language,,正常,正常,1
2016-03-24,nbwlls.com,0,0,no_language,,正常,正常,1
2016-03-24,lsglife.com,0,0,no_language,,正常,正常,1
2016-03-24,nbmsjl.com,0,0,no_language,,正常,正常,1
2016-03-24,nbyszz.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,moxiao168.com,0,0,no_language,,正常,正常,1
2016-03-24,nbhope.net.cn,0,0,no_language,,正常,正常,1
2016-03-24,LNHRWCP.com,0,0,no_language,,正常,正常,1
2016-03-24,ln-salt.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,lmlsrlz.cn,0,0,no_language,,正常,正常,1
2016-03-24,mggongniu.com,0,0,no_language,,正常,正常,3
2016-03-24,jymeilong.com,0,0,no_language,,正常,正常,2
2016-03-24,netewei.com,0,0,no_language,,正常,正常,3
2016-03-24,nbxyyyj.com,0,0,no_language,,正常,正常,1
2016-03-24,meiliyatw.com,0,0,no_language,,正常,正常,1
2016-03-24,nbcxcl.cn,0,0,no_language,,正常,正常,1
2016-03-24,michtest.com,0,0,no_language,,正常,正常,1
2016-03-24,nbzfsp.cn,760,10,chinese,,正常,正常,2
2016-03-24,ne688.com,0,0,no_language,,正常,正常,1
2016-03-24,nbhaoguang.cn,0,0,no_language,,正常,正常,1
2016-03-24,nbbybx.com,0,0,no_language,,正常,正常,1
2016-03-24,meylan.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,nb-fujie.com,0,0,no_language,,正常,正常,1
2016-03-24,lnlike.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,nbhmjck.cn,0,0,no_language,,正常,正常,1
2016-03-24,mlttxs.com,0,0,no_language,,正常,正常,1
2016-03-24,newaegis.cn,0,0,no_language,,正常,正常,1
2016-03-24,kc-paper.cn,0,0,no_language,,正常,正常,1
2016-03-24,nbtianhui.cn,3,3,chinese,,正常,正常,1
2016-03-24,lnjunxing.com,0,0,no_language,,正常,正常,1
2016-03-24,newhaiou.com,0,0,no_language,,正常,正常,1
2016-03-24,nh-semi.com,0,0,no_language,,正常,正常,1
2016-03-24,njguotai.com,0,0,no_language,,正常,正常,1
2016-03-24,njhchb.com,0,0,no_language,,正常,正常,3
2016-03-24,nbsxbaidu.com,0,0,no_language,,正常,正常,1
2016-03-24,njthdy.com,0,0,no_language,,正常,正常,1
2016-03-24,njcr56.com,0,0,no_language,,正常,正常,1
2016-03-24,njhrqx.com.cn,0,0,no_language,,正常,正常,3
2016-03-24,nnjianan.com,0,0,no_language,,正常,正常,1
2016-03-24,nestworl.net,0,0,no_language,,正常,正常,1
2016-03-24,njmsjx.cn,1,1,english,,正常,正常,1
2016-03-24,newledsoft.com,0,0,no_language,,正常,正常,1
2016-03-24,nncskj.cn,0,0,no_language,,正常,正常,1
2016-03-24,nikebe168.com,0,0,no_language,,正常,正常,1
2016-03-24,njfkzs.com,0,0,no_language,,正常,正常,1
2016-03-24,nmhcits.com,0,0,no_language,,正常,正常,1
2016-03-24,njtidy.com,1,1,chinese,,包含违禁词,正常,1
2016-03-24,mingocean.com,0,0,no_language,,正常,正常,1
2016-03-24,njdayou.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,njhuipeng.cn,0,0,no_language,,正常,正常,1
2016-03-24,nmfeima.com,0,0,no_language,,正常,正常,1
2016-03-24,nmg-sl.com,0,0,no_language,,正常,正常,1
2016-03-24,njbggm.com,0,0,no_language,,正常,正常,1
2016-03-24,nogaedu.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mfqianghui.com,0,0,no_language,,正常,正常,1
2016-03-24,nqdiamond.cn,25,10,chinese,,包含违禁词,泛解析,1
2016-03-24,nhaboiler.com,0,0,no_language,,正常,正常,1
2016-03-24,ntbcmy.com,0,0,no_language,,正常,正常,1
2016-03-24,nmgxyts.com.cn,1,1,chinese,,正常,正常,1
2016-03-24,nthte.com,1,1,chinese,,正常,正常,1
2016-03-24,nmgmtbw.com,0,0,no_language,,正常,正常,1
2016-03-24,nnyiju.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,mxsy888.cn,0,0,no_language,,正常,正常,1
2016-03-24,nnyqsm.com,4,4,chinese,,包含违禁词,正常,1
2016-03-24,njtfzsc.cn,0,0,no_language,,正常,正常,1
2016-03-24,njyunchang.com,0,0,no_language,,正常,正常,2
2016-03-24,nttlx.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,nqttqn.com,0,0,no_language,,正常,正常,1
2016-03-24,njghzb.com,1,1,chinese,,正常,正常,1
2016-03-24,njcjsh.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,nj-baolai.com,0,0,no_language,,正常,正常,1
2016-03-24,nbbaole.cn,0,0,no_language,,正常,正常,1
2016-03-24,nmgdswy.net,0,0,no_language,,正常,正常,1
2016-03-24,nn7373.cn,0,0,no_language,,正常,正常,1
2016-03-24,newsanneng.com,0,0,no_language,,正常,正常,1
2016-03-24,noble-tyre.com,0,0,no_language,,正常,正常,1
2016-03-24,nmballoon.com,1,1,chinese,,包含违禁词,正常,2
2016-03-24,nghqmzc.cn,0,0,no_language,,正常,正常,1
2016-03-24,njlugo.com,0,0,no_language,,正常,正常,1
2016-03-24,njsrkj.net,0,0,no_language,,正常,正常,1
2016-03-24,nmjtss.com,1,1,chinese,,正常,正常,1
2016-03-24,njkywy.cn,0,0,no_language,,正常,正常,1
2016-03-24,njyonex.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,nqqtzz.com,0,0,no_language,,正常,正常,1
2016-03-24,njmingfu.com,2,2,english,,正常,正常,1
2016-03-24,nhyuanhao.cn,0,0,no_language,,正常,正常,1
2016-03-24,nrfood.net,1,1,chinese,,包含违禁词,正常,1
2016-03-24,nndj168.com,0,0,no_language,,正常,正常,1
2016-03-24,njzrdz.net,0,0,no_language,,正常,正常,1
2016-03-24,ningbosgl.cn,0,0,no_language,,正常,正常,1
2016-03-24,njmjjn.com,0,0,no_language,,正常,正常,1
2016-03-24,nttyxy.com,1,1,english,,包含违禁词,正常,1
2016-03-24,nknee.com,0,0,no_language,,正常,正常,1
2016-03-24,nbhtgm88.cn,0,0,no_language,,正常,正常,2
2016-03-24,jnzdxzm.com,0,0,no_language,,正常,正常,1
2016-03-24,njmytdz.cn,0,0,no_language,,正常,正常,1
2016-03-24,moxootek.com,0,0,no_language,,正常,正常,1
2016-03-24,njdemei.cn,0,0,no_language,,正常,正常,1
2016-03-24,mjtdc.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,nsaswim.com,0,0,no_language,,正常,正常,1
2016-03-24,njfhfl.com,225,10,chinese,,包含违禁词,正常,1
2016-03-24,nbsunsea.com,0,0,no_language,,正常,正常,1
2016-03-24,nmxa888.com,0,0,no_language,,正常,正常,1
2016-03-24,mingjundl.com,1,1,chinese,,正常,正常,1
2016-03-24,ncmgdj.com,0,0,no_language,,正常,正常,1
2016-03-24,mhgdkj.com,0,0,no_language,,正常,正常,1
2016-03-24,njrdzn.com,0,0,no_language,,正常,正常,2
2016-03-24,nb-sa88.cn,0,0,no_language,,正常,正常,1
2016-03-24,jywuyihuan.com,0,0,no_language,,正常,正常,1
2016-03-24,lingdian108.cn,0,0,no_language,,正常,正常,1
2016-03-24,nbyachao.com,0,0,no_language,,正常,正常,1
2016-03-24,ntsiyuan.com,0,0,no_language,,正常,正常,1
2016-03-24,njslfd.com,0,0,no_language,,正常,正常,1
2016-03-24,lxtaifa.cn,1,1,english,,正常,正常,1
2016-03-24,ntqkhx.com,0,0,no_language,,正常,正常,1
2016-03-24,ntboshi.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,nmhykj.com,0,0,no_language,,正常,正常,1
2016-03-24,njkexiao.cn,0,0,no_language,,正常,正常,1
2016-03-24,mye888.cn,0,0,no_language,,正常,正常,1
2016-03-24,light-k.com.cn,0,0,no_language,,正常,正常,1
2016-03-24,nmgqykj.com,0,0,no_language,,正常,正常,1
2016-03-24,njczwl.com,0,0,no_language,,正常,正常,1
2016-03-24,nmwhtb.com,0,0,no_language,,正常,正常,1
2016-03-24,lhlogo.com,1,1,english,,正常,正常,1
2016-03-24,nxgouqiwang.cn,23,10,chinese,,包含违禁词,泛解析,1
2016-03-24,nhhangye.cn,0,0,no_language,,正常,正常,1
2016-03-24,nhl606y.com,0,0,no_language,,正常,正常,1
2016-03-24,nsctony.cn,0,0,no_language,,正常,正常,1
2016-03-24,njhlzz.com,0,0,no_language,,正常,正常,1
2016-03-24,nhhenghue.com,0,0,no_language,,正常,正常,1
2016-03-24,llty888.cn,0,0,no_language,,正常,正常,1
2016-03-24,njtenghuang.cn,0,0,no_language,,正常,正常,1
2016-03-24,longguwuzi.com,0,0,no_language,,正常,正常,1
2016-03-24,nxcxss.cn,0,0,no_language,,正常,正常,1
